,Aceite Base,Espesante,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40°C. cSt,"Penetración de Cono a 25°C, 0.1mm","Punto de Gota, °C","Estabilidad Mecánica, %","Punto de Soldadura Cuatro Bolas, kgf","Desgaste Cuatro Bolas, mm","Carga Timken Ok, lb","Resistencia al Lavado por Agua a 80°C, %",Registro NSF,Factor de Velocidad,"Temperatura de Servicio °C, min","Temperatura de Servicio °C, max",color,textura
473,3.0,5.0,2.5,131.38300169778682,323.15367648470544,230.4016595470542,5.940315251637349,290.27158732821755,-99.0,46.01446805433802,1.924977407735702,-99.0,426946.04717931896,-13.079208407511059,115.93956252502815,4.0,0.0
474,3.0,0.0,2.0,798.8819618507459,290.3810783975642,283.93124672221353,9.953268741071946,330.65139665377126,-99.0,59.670772987191945,0.8900153773511124,-99.0,-99.0,-11.728011963610284,142.45797185675977,4.0,1.0
475,1.0,0.0,2.5,1427.222744416491,368.58866321883664,309.52300874301443,3.5740273443999664,595.6464543633373,0.4477719074130379,64.9795070554269,3.5373088959372243,-99.0,163002.14543577022,-2.609104208359893,183.24839660306063,2.0,1.0
476,1.0,0.0,1.0,800.7354923507304,270.21705686850163,308.28183247908186,1.79537030215069,860.4565430307523,0.5021660535389882,73.06513236375478,2.558414323016849,-99.0,325720.37864509516,-5.277619801252762,153.17406917111103,1.0,1.0
477,2.0,0.0,0.0,475.383197993849,272.75325609309743,301.97310780322607,0.8462308904823795,522.2926674840533,-99.0,54.86537487823044,0.4312865496424075,-99.0,-99.0,-16.939827961732988,187.4012206811722,3.0,0.0
478,1.0,0.0,1.5,779.3477969063931,259.21335243829907,303.29112282215885,1.2845733417466785,832.682945125622,0.4679775246303856,63.50887165337022,3.1696639575081065,-99.0,332512.82261981705,-9.146390217033762,144.32295520026705,1.0,1.0
479,5.0,4.0,3.0,221.17067236180955,283.40353978658715,284.0216099569124,4.498025268647881,320.67863365191994,0.4978202876084073,48.003814922733156,2.8329184176728748,-99.0,-99.0,-18.434335442761327,97.06783289204802,4.0,4.0
480,1.0,1.0,1.0,710.6917469156091,302.8690249421117,263.08037233523186,6.240618670281817,578.1797818646504,0.4917417894453177,54.24578003009728,1.527804548238879,-99.0,-99.0,-8.392660037836956,151.0438406127982,1.0,1.0
481,1.0,0.0,0.0,1314.9521109115274,375.66444916756706,303.84268714019,4.727810823171489,644.8694464053509,0.46909069190614183,65.32865099426671,3.738052010471767,-99.0,206009.37896167065,-8.18349140167817,192.07803963740722,2.0,1.0
482,3.0,5.0,0.0,112.90893940720194,374.14839737403554,229.1120687528926,13.13187139128335,340.1923216556349,-99.0,47.993942599307914,-99.0,-99.0,354397.2258893028,-11.060757230160496,115.76261505239343,4.0,0.0
483,1.0,0.0,1.0,213.04058213120433,267.1565958280443,298.84531345845056,4.422895990139642,454.0605840671323,0.45809903745110503,-99.0,2.564474789773631,-99.0,-99.0,-13.553370897302235,147.45195985914424,2.0,0.0
484,0.0,6.0,2.5,224.11293840060773,318.4284786167681,297.9047127612677,8.04763229829282,309.95794860074466,0.4757132811250857,41.873247799517,2.6709636437278306,-99.0,624051.948173216,-5.290425609825399,154.8337786644175,5.0,0.0
485,0.0,6.0,1.0,198.89750061624895,331.97536995026053,313.03161596839317,9.000071512483665,290.9676397113956,0.5271792650672285,40.67959338835898,2.8029960080361978,-99.0,694297.749554707,-8.102119344787523,159.9894654619201,5.0,0.0
486,4.0,-99.0,2.0,40.0,292.6285200639529,246.49865365901712,10.337308752622679,269.612477698981,-99.0,46.064239977601694,3.8943988608455724,-99.0,1145908.8624083688,-14.024455974835854,154.39613209452742,5.0,0.0
487,1.0,0.0,1.5,832.6704381606845,384.9615289267881,297.85833757136567,1.811811079059394,842.5772813710164,0.47882313935355947,63.112761459595106,-99.0,-99.0,304671.22983193764,-32.8276005892617,158.47087818001472,1.0,1.0
488,5.0,4.0,2.5,214.2061495056417,310.86830654001614,283.4956322303744,4.318464853589604,302.5159289374402,0.5050913633376435,40.80278382280957,2.971161044869854,-99.0,-99.0,-18.557720632764912,83.35642422972208,4.0,4.0
489,4.0,-99.0,1.5,204.70454800241868,257.6991238790289,277.7588062527098,5.6639318088971695,279.97905480583944,-99.0,37.501322445649336,2.2378504747077783,-99.0,294455.4616730168,-3.093632601556414,161.15995652559727,7.0,0.0
490,1.0,1.0,1.5,661.0418760297766,276.3750128879866,267.18954788601394,7.1068384523810435,600.9376280845569,0.4954061169595807,54.86344376285414,1.204919386412988,-99.0,183402.78338617596,-6.738377941299869,151.39470883309505,4.0,1.0
491,4.0,2.0,2.0,485.3488022981453,288.3454173347739,258.349323478491,3.882977278575782,239.15559461398195,0.6529190533201592,39.25454280867918,2.274960276025284,-99.0,390456.8837692547,-5.104949196772063,176.72629544467074,5.0,0.0
492,-99.0,3.0,3.0,734.7038911096979,268.77161852732485,100.0,7.953745796420122,759.464097571911,-99.0,-99.0,4.696005337484096,-99.0,-99.0,1.6690689308680886,218.26805083745012,4.0,1.0
493,-99.0,4.0,2.0,362.8567215529788,276.96307290680056,303.5043581919544,2.4515939729769842,835.6342916735584,0.4145162242693772,57.86913030320649,1.1204725240267757,-99.0,245671.87407030084,-12.978709555434776,151.64455459397334,1.0,0.0
494,3.0,5.0,0.0,115.9068359594949,237.89987835356413,252.2627126916409,5.662355167325956,345.8653083617619,-99.0,48.40831876619493,3.8170618875855027,-99.0,333673.4139500976,-9.09930334058243,128.29174548391137,4.0,0.0
495,1.0,0.0,1.0,735.2192125848819,302.22061490416297,301.08949708661754,2.85587471044348,912.1359635039665,0.45747783090678484,72.20224902093906,2.4553233063261932,-99.0,352696.93518770573,-25.79118507264254,142.633733744421,1.0,1.0
496,1.0,0.0,2.5,486.6293939451053,280.1719619397451,296.6899438351812,11.100237309595663,541.6702485607096,0.469279014689728,-99.0,3.22920140577739,-99.0,-99.0,-8.858586278485596,141.319769069203,1.0,1.0
497,3.0,5.0,1.5,125.03963227083028,279.85277697111,230.64851736228744,4.845956853615667,288.40168942204474,-99.0,41.27484298236527,2.8392343894612857,-99.0,416374.88891947677,-15.52129718161453,118.04164676448515,4.0,0.0
498,-99.0,3.0,1.0,750.2590502490995,245.18341525177402,307.69167756128763,9.366676880590791,306.78885877846847,-99.0,41.60113648745611,5.549256863334243,-99.0,-99.0,-3.140092759428118,239.0391379775135,2.0,0.0
499,5.0,4.0,0.0,200.01913535872063,369.1673571259667,198.0947687549123,7.600093970641031,297.5954566303539,0.49536581528651824,47.37303017012058,4.614005813811758,-99.0,-99.0,-18.52067290156204,83.97469595490682,4.0,4.0
500,4.0,0.0,1.5,94.1047401314175,276.3340946810702,299.2991658092163,1.1828043472343426,461.7174479935228,0.3438741999225332,39.03778712417602,0.1,-99.0,947190.265564223,-5.063551304255465,182.6769145049147,4.0,0.0
501,1.0,4.0,3.0,365.12466871211524,293.69429979095855,234.71394639245028,-99.0,247.1396990311959,-99.0,-99.0,-99.0,-99.0,-99.0,-21.635132495570808,144.29510746640565,6.0,1.0
502,-99.0,3.0,1.5,738.3203046530668,251.95347050963198,301.3318638510512,7.872394228642662,316.9016608595777,-99.0,43.18760279473935,5.5650464849173975,-99.0,-99.0,4.907749209794991,244.09831091525308,2.0,0.0
503,1.0,0.0,1.5,1649.3190490109448,299.0769530326531,310.8710603167206,0.9024826285342539,627.1449937386712,0.4565403091884998,56.66960914483036,0.2454901899601507,-99.0,162391.21102859703,-6.905152741814474,194.0195860976194,2.0,1.0
504,0.0,6.0,3.0,237.1031861749481,319.2285023507139,309.52849673612144,8.441733425595757,321.5883134317613,0.5228520300245317,37.24546429527944,2.708255697068646,101795.14643055986,626331.8161292776,-0.39468200756454763,162.17717773381878,5.0,0.0
505,3.0,2.0,0.0,224.08996878561027,478.0989093245057,110.685437848891,-99.0,306.48420758450817,-99.0,38.764269393563254,-99.0,-99.0,279542.8843841519,-6.958867292259212,153.91090046390224,5.0,0.0
506,1.0,4.0,2.0,431.1016825799012,290.02903985127426,237.58668982192566,-99.0,260.6874483481191,-99.0,-99.0,-99.0,-99.0,-99.0,-24.787320727269396,156.89717908467023,6.0,1.0
507,-99.0,4.0,2.5,312.58051850285085,275.96181515791545,299.1766082046655,1.9645555681006284,942.4334123636722,0.36083639909875886,58.58430052350479,1.4268803397190377,-99.0,296255.080084183,-14.758388697314242,150.17396967993383,1.0,0.0
508,5.0,4.0,1.5,204.47886174604568,318.795997625669,281.1330549696805,5.03578216761214,313.30393834128114,0.4608792847643828,41.41288011083475,2.7682720027099834,-99.0,-99.0,-18.173532324125482,84.12938573120375,4.0,4.0
509,0.0,6.0,2.0,196.11310868870558,324.50756951136805,298.65664288539995,8.9309202610904,306.6722500189449,0.4543072483668037,40.631008422235155,3.35264453819557,-99.0,816782.240499608,-5.31936716590989,160.88590034507894,5.0,0.0
510,3.0,5.0,3.0,124.12823997090933,318.075429250492,229.4219115698442,6.224046136735753,309.9230668641624,-99.0,43.41094434923137,2.8640955640053116,-99.0,478200.9553598127,-10.282687579131933,104.17214961759322,4.0,0.0
511,5.0,4.0,1.0,245.48070504651983,368.1153614577145,194.34363210678922,6.696209842470288,333.1658680783281,0.47694046090049136,48.453721430267755,4.412121714144813,-99.0,-99.0,-15.333940213143219,89.49251064879333,4.0,4.0
512,1.0,1.0,3.0,707.6309805800546,262.21569139382524,260.8828696149218,6.688899157847427,669.3111131917651,0.44217017131012154,54.63253901173135,1.592733697545744,-99.0,-99.0,-3.9794500136157556,153.33536239855607,1.0,1.0
513,3.0,5.0,1.0,107.39553522356648,281.14176069429266,237.7264820312442,6.101385476567093,324.1404908742067,-99.0,43.78670019952186,2.7096123681430195,-99.0,424720.32335438614,-16.049095536016328,110.96510232188054,4.0,0.0
514,0.0,6.0,2.0,225.3681578291125,298.2090479767046,295.57122492105646,7.958162383340851,334.6976157794541,0.5334108585687901,36.53462832878052,2.690372717733874,-99.0,742754.6872038414,-1.5563851587239768,168.10204792026593,5.0,0.0
515,4.0,-99.0,2.0,41.407353722574925,246.6870096925562,251.90573529433158,11.810469259101236,265.4234398047006,-99.0,42.823517625833325,3.897613669590039,-99.0,753939.0318206613,-0.5959869124950803,162.67817769740213,5.0,0.0
516,3.0,5.0,1.0,114.49746292335226,314.2637728206688,234.77629924883502,6.283216322341586,307.10047933870163,-99.0,41.05384637006363,2.6690988785230845,-99.0,351382.2818270422,-18.70593196156524,110.06005695883503,4.0,0.0
517,4.0,-99.0,2.5,199.00647486557932,302.555774212206,264.3893835020226,3.8637353897702393,306.5282451661302,-99.0,38.04690912989503,2.185419455362789,-99.0,588530.1503282404,-3.5787789622567088,158.84326947951203,7.0,0.0
518,4.0,2.0,0.0,508.18519103456885,286.5230971783568,267.2717236011617,4.218546900372984,265.5815578370955,0.5891264598428466,41.53601343594276,1.79972421388084,-99.0,394093.4622108094,-6.780036807239749,177.48147105958486,5.0,0.0
519,3.0,5.0,1.0,111.39302496817065,321.17963120776074,232.11881820533284,5.768409419645084,297.88504352010943,-99.0,46.482683968335785,2.9023533311340595,-99.0,473802.1611823407,-10.252629197823692,105.55222522561411,4.0,0.0
520,1.0,0.0,1.0,810.0145534024502,351.6628786760639,308.12180209314226,1.5809049483964213,977.5097598447509,0.5498235967641693,69.32593139443028,-99.0,-99.0,333792.67315130844,-33.3481608029029,146.01666535554145,1.0,1.0
521,4.0,2.0,1.5,109.19608034422616,312.8221167173209,259.8548989913765,2.819507608510402,240.3239651156789,-99.0,38.1717561347712,2.9019359102998523,-99.0,893385.5211076759,-7.726744361305288,164.30565094372346,5.0,0.0
522,1.0,1.0,3.0,719.6991640187377,321.5360635740149,252.24931803753998,7.691569399833076,613.0636021750256,0.5166697430540977,49.26739366784959,1.4088867312049431,-99.0,177132.25414220252,-9.124453911703334,145.40264982575943,4.0,1.0
523,3.0,5.0,1.5,105.81333600623236,427.71212894706764,193.34231768139088,12.869393485908411,346.18975434650304,-99.0,46.699427201212885,-99.0,-99.0,434248.36651186406,-15.390277929435294,100.39628278087206,4.0,0.0
524,3.0,5.0,1.5,127.29312491215806,320.58504428395327,235.07285630549825,5.983770019145471,288.6838214854533,-99.0,45.20948411320848,2.397545521603072,-99.0,437336.20314409636,-15.14211931284331,116.18046036505655,4.0,0.0
525,-99.0,3.0,1.0,629.4390944821549,237.17083345623993,312.0291048710133,9.802758370934287,331.0008716274981,-99.0,41.29635645046968,5.369494357162036,-99.0,-99.0,0.6848454918879803,247.17800859960064,2.0,0.0
526,4.0,0.0,1.0,85.62984714074958,315.3923304522353,298.05962467814123,1.4925965275133717,525.817292682462,0.36477968043770337,36.61416037482765,0.1,186301.5071296451,825247.7034487535,-7.27776436618631,185.85813520160596,4.0,0.0
527,3.0,5.0,0.0,137.517527604319,301.1751432015322,235.5721499974877,6.955565850690197,288.10417680161623,-99.0,42.628546502088824,2.792932718425678,-99.0,476744.1315192643,-11.762717273232843,108.03278621803477,4.0,0.0
528,3.0,5.0,0.0,132.55936949800332,320.4694666550443,235.49736401433083,5.511270849166342,291.90213246942034,-99.0,47.08316624232228,2.8390279915324523,-99.0,324210.21021167946,-12.202036219444672,112.10653578778674,4.0,0.0
529,1.0,1.0,3.0,675.4229673172259,225.2764087655437,255.45865612386575,4.9305999365778765,611.025334430208,0.5110767028140865,52.03512324261419,0.31646538673109964,-99.0,190823.7275760547,1.4194769736692123,146.11706215577985,4.0,1.0
530,3.0,5.0,2.5,130.12055462197839,313.69681656093076,228.54914663186148,6.948287755841051,305.3735566409275,-99.0,45.4487612553359,2.0360430047225413,-99.0,452344.0622219535,-14.18207986279404,100.2470941407517,4.0,0.0
531,0.0,6.0,3.0,243.7020791747037,306.0273759705925,312.16318393711026,8.79592496677876,313.5147481274208,0.5354316955709733,36.60330110013561,2.6572825498287376,-99.0,676093.2874339726,-0.243125127696727,169.47724131719698,5.0,0.0
532,1.0,0.0,0.0,852.7322695921874,304.3600206263791,307.10597737225953,2.838172040273402,834.1583117387042,0.524620036606464,70.68676164875325,3.399986264004017,-99.0,242546.04195905835,-27.188247760146822,143.22141816695492,1.0,1.0
533,4.0,2.0,0.0,108.68477303999504,284.7125009574823,259.4093080321713,3.190092795099127,243.93138152303624,-99.0,41.12281820961926,2.929475036014557,-99.0,879579.8333301194,-9.324977275658824,160.89231051156304,5.0,0.0
534,1.0,2.0,1.5,3601.4793899522324,335.5868852320402,281.5571954241422,-99.0,454.08148047297135,-99.0,40.96209352653992,-99.0,-99.0,-99.0,-4.523710323108333,122.79307486002364,1.0,1.0
535,1.0,0.0,1.0,843.1042481405725,298.60836217727234,311.7578516367976,2.76955162071112,983.9062898423668,0.4858688548948122,66.59409999411928,3.197171425402595,-99.0,244882.31965980702,-30.1571214598317,149.4299673757808,1.0,1.0
536,1.0,0.0,3.0,1495.2795004683633,304.63107483471765,297.7418888735076,0.9847020281432117,567.9997549400779,0.44356220609340036,55.385019123316006,0.3278972071281742,-99.0,201694.26273688825,-0.3658569090974133,184.78419082638374,2.0,1.0
537,0.0,6.0,0.0,234.27810642145062,306.95174193656294,296.4884615079101,6.878963243246255,338.3140121452696,0.49096813234903547,43.84726952759813,2.7774080220604,126261.02953130227,788920.1248535631,-0.39944840102365475,154.1575549052211,5.0,0.0
538,1.0,1.0,2.5,759.4457932459723,291.47776887387687,260.8691397683474,7.793657813730767,570.4796944809434,0.43947777817624073,49.655526536719265,1.6966328584745298,-99.0,-99.0,-8.958068366491721,151.8662264585835,1.0,1.0
539,1.0,0.0,2.5,1558.8590249926938,292.3200394671175,311.32620723193116,1.1265374896313238,679.7564968005362,0.42940151742518207,61.09378409857583,0.3249906269326868,-99.0,172878.79687112573,-7.67628525404628,198.49826799162832,2.0,1.0
540,-99.0,3.0,2.5,711.6938234503859,250.59694508858828,299.1796068116875,10.489447186842186,284.8149054287959,-99.0,43.21483606453594,4.15076763217501,-99.0,-99.0,-1.7154505400868256,243.1042818386199,2.0,0.0
541,1.0,0.0,2.5,1645.4815474785642,289.4491721098845,306.9083027319739,0.8886653562105024,597.499932035872,0.4209358872975491,56.56132767202247,0.2405233842568727,-99.0,169108.2864967204,-9.807279751466313,185.76833091607722,2.0,1.0
542,4.0,0.0,3.0,91.64422273480012,293.69155903550376,299.52090006675223,1.1665979642533306,531.3266389279268,0.37742952909364436,38.44718534295479,0.1,-99.0,868578.7373213392,-9.245655804039616,170.87950447063776,4.0,0.0
543,3.0,5.0,1.0,117.15483061340959,317.7963501834559,239.7013245105961,4.999978319577372,285.8954506984505,-99.0,43.422886859568834,2.6135868873620014,-99.0,383537.27812985296,-11.692975566843462,117.41395639745136,4.0,0.0
544,3.0,5.0,1.0,117.0442175058376,276.83721312888247,239.95059068723194,5.103663809674811,309.630694387523,-99.0,42.80420543135968,2.0411918624136303,-99.0,374283.9852136317,-14.651038319445231,115.56897157955132,4.0,0.0
545,3.0,5.0,1.5,126.46182599838656,310.0082863348546,231.41167178523168,5.923982203558874,284.03503238564605,-99.0,43.0643759851277,2.135621049525419,-99.0,348109.4490019235,-19.354543843892188,102.2953500277706,4.0,0.0
546,1.0,4.0,0.0,454.1140890663092,308.6755126559897,234.78266711288768,-99.0,258.66725937063177,-99.0,-99.0,-99.0,-99.0,-99.0,-23.592359214718172,158.9070727512328,6.0,1.0
547,1.0,2.0,1.0,3528.0696404391488,329.63165778854136,282.93544578873326,-99.0,504.0559854201081,-99.0,40.513981817702536,-99.0,-99.0,-99.0,-0.51283555943035,112.20278612816378,1.0,1.0
548,3.0,5.0,3.0,126.9977284666564,288.40052003549465,232.35846520809363,5.52174807827743,324.02239133982164,-99.0,43.085964800609645,2.4046840609020377,-99.0,474612.0346279902,-13.999397260342684,118.32166412624161,4.0,0.0
549,4.0,2.0,2.0,483.1145637286713,262.4239750644202,255.74814257292368,3.473285317121948,229.12111156602177,0.6440089849332175,36.49090802001353,1.9352206655961957,143316.15311858797,339812.38546432345,-8.620769616750179,182.56689813261139,5.0,0.0
550,1.0,0.0,3.0,1571.6791239324914,281.8068733590792,303.9273939919645,1.1602365310357607,667.8844115248896,0.4679808144885686,57.455353371752125,0.3073819418126292,-99.0,202208.12597661998,-0.6788409166285252,183.9278524682192,2.0,1.0
551,3.0,5.0,2.0,131.99607909461423,315.31100854603284,229.318330200549,6.293327865085306,332.08337587833796,-99.0,41.56104671883798,2.4781928378195057,-99.0,379674.4982347314,-14.776839049008561,104.7811812058634,4.0,0.0
552,3.0,5.0,2.5,109.00820307327409,358.5133413388858,234.70754056860346,11.373716634057496,329.2262632293393,-99.0,41.89430637356598,-99.0,-99.0,386618.6756821642,-17.472946267663765,109.08499903516254,4.0,0.0
553,3.0,5.0,1.0,136.96257746498608,418.7761070446602,192.87227983603967,12.620464288075521,309.1433395413004,-99.0,42.038282375948306,-99.0,-99.0,336298.65289561107,-19.42692141086885,113.22878330472486,4.0,0.0
554,5.0,4.0,2.0,252.01318065860784,292.6260343774499,276.80623208103685,4.192925929051922,294.46871923913034,0.4877502829660818,42.43956712178029,3.4791266945525137,-99.0,-99.0,-21.78255005534766,80.1037424405618,4.0,4.0
555,1.0,0.0,2.5,428.4270280978396,283.78199608811366,298.3297157918027,8.806590129809525,482.33894346423426,0.45300933852515013,-99.0,2.854839287024221,-99.0,-99.0,-6.614032068934039,153.64407748372713,1.0,1.0
556,3.0,0.0,1.5,783.725452272024,287.35936458602635,282.9796184864595,7.437948353289348,284.5773696850472,-99.0,60.64567955996233,0.8818296832986411,-99.0,-99.0,-15.751108762984046,142.3649272399458,4.0,1.0
557,2.0,0.0,2.0,492.9255060152788,279.6835926646512,308.5777749200984,0.7211006395680275,513.1889234148433,-99.0,62.6871604988986,0.3633555992775306,-99.0,-99.0,-24.355976912472244,197.19701919356024,3.0,0.0
558,2.0,0.0,3.0,395.3088473347135,322.9598962574957,302.4704312895447,0.9130548524006201,454.370703432603,-99.0,63.246675996191904,0.40674993050774805,-99.0,-99.0,-15.033366895106449,187.46943769823724,3.0,0.0
559,-99.0,-99.0,1.0,-99.0,273.8043756637608,294.1956406652248,4.611997492462773,-99.0,-99.0,-99.0,0.8924456284467402,-99.0,155820.01736406368,-9.250424256175032,141.68169731343292,2.0,2.0
560,1.0,0.0,2.5,695.5770190006389,294.5753657071059,309.88747551420437,2.8089601772057415,850.7841996776845,0.5291308457789086,68.56386672540745,2.883780816436924,-99.0,256640.4739890012,-29.21191004517441,151.609816895133,1.0,1.0
561,4.0,0.0,1.5,96.72143490725516,335.63579640913287,309.48935706535855,1.3509783037347445,539.4089060118504,0.3170370675057499,41.233626970108126,0.1,-99.0,973294.3702649131,-8.86563446906528,188.9616200313639,4.0,0.0
562,5.0,4.0,1.5,221.55399323423575,287.5946094549689,286.8315017365215,4.530396378079626,316.93286701192085,0.536919121699396,44.6708754901437,3.1964236707636307,-99.0,-99.0,-22.971045304678626,82.90055367551126,4.0,4.0
563,1.0,1.0,0.0,614.2024611345437,287.8633710828034,262.9941223582651,6.827118128541957,591.87886769633,0.5218124329417873,48.35175301490766,1.5215692613522298,-99.0,-99.0,-8.774250011015065,146.31167026032202,1.0,1.0
564,1.0,0.0,2.5,1361.2142723202078,370.585075875873,304.93634642152637,4.19632314801049,645.1347984881456,0.46892564756134303,54.09348585117099,4.353108972694389,-99.0,228863.18521879253,-2.891757246343232,196.9557029636287,2.0,1.0
565,1.0,0.0,2.5,861.5634247774505,316.00119528380833,297.7020398821479,1.626878851796877,824.9626451431172,0.5364841733537198,76.5812130699636,3.2080163783831455,-99.0,302633.30505059776,-34.318438540906506,145.29368745422295,1.0,1.0
566,1.0,0.0,0.0,822.3850910378552,320.8062701288874,306.38204889590764,1.7838551184936695,925.3704424647545,0.5257125247627441,66.51909309791836,2.4620063444768396,-99.0,332119.7171614118,-27.737420980583533,141.54176223428036,1.0,1.0
567,-99.0,-99.0,1.0,-99.0,279.969254572309,299.0853393761711,5.751861286974575,-99.0,-99.0,-99.0,1.1805117940659955,-99.0,140991.26194045812,-6.0787578266586575,158.80021712731997,2.0,2.0
568,1.0,1.0,1.0,721.8201534143118,223.3854901570192,262.64322992265517,5.490967409340598,604.2531791672582,0.5200051053308755,47.095540128806014,0.2574551969185518,-99.0,229094.94684437534,4.8249594930814075,145.79888701723272,4.0,1.0
569,3.0,5.0,0.0,127.19642763533616,398.1441440032792,194.7369328900619,10.924126164845758,333.56937691564934,-99.0,40.990882833652265,-99.0,-99.0,431972.94532593456,-18.069750636734746,117.58820085334203,4.0,0.0
570,2.0,0.0,0.0,434.0679185667767,272.1469474590023,309.5251146467546,0.8622275500193153,494.05422849638427,-99.0,54.70535377418849,0.4442847679363655,-99.0,-99.0,-18.728580025213994,193.972689498618,3.0,0.0
571,4.0,2.0,1.5,94.29226307810943,275.2940345027983,247.59636827498716,3.593281697902076,235.26911129279333,-99.0,40.22102156588854,2.8353612618458075,-99.0,852583.6331948857,-9.422271382993832,156.05860746740794,5.0,0.0
572,0.0,0.0,0.0,770.3630997567897,281.0025559088568,311.976362258906,1.00010383747368,543.0919197285857,-99.0,60.51649599671978,0.5476932790992086,-99.0,223218.43442537665,1.0720914017281036,213.42616480146222,0.0,0.0
573,5.0,4.0,0.0,222.43118093150295,379.2805758501321,201.62830278416064,8.142229713610597,298.0841574883791,0.54551237132631,48.84998434068738,3.2061561506043534,-99.0,-99.0,-18.213786273649575,99.40103878193668,4.0,4.0
574,-99.0,3.0,1.0,635.3292827448073,282.4117059836387,100.0,8.190433034050791,846.1190092135814,-99.0,-99.0,4.741571774969325,-99.0,-99.0,9.191105318026992,217.26997781628504,4.0,1.0
575,1.0,1.0,3.0,731.48567794737,304.00776438788375,261.1854207665672,6.002559079639966,569.8273228716256,0.4398118066740661,51.71554226930981,1.6419129182362528,-99.0,-99.0,-2.3850992222700595,144.5024709815572,1.0,1.0
576,1.0,1.0,1.0,643.6951132840595,302.8855264709195,259.97904769475673,5.535837160428211,640.6146130954198,0.5256137882736984,50.356461375343684,1.1921804738977042,-99.0,162502.7440253634,-5.574438665282674,158.11337893522543,4.0,1.0
577,4.0,-99.0,2.0,40.0,278.5366615887354,253.08556035390794,9.645460277616866,240.78737589099916,-99.0,43.51217168108798,4.281609417377082,-99.0,874769.999380726,-13.227918717693257,162.20096757988577,5.0,0.0
578,1.0,0.0,1.0,1404.733701480774,289.1637111068909,301.51112769682675,1.1402070561850015,621.8445577683322,0.49441569151325726,59.07198536622748,0.2732970202178763,-99.0,210942.45944648588,-1.0367495749941718,180.97155212672538,2.0,1.0
579,1.0,2.0,1.5,3568.3698000172926,325.0478152446746,276.1306277659075,-99.0,517.1185913865996,-99.0,43.52280900504894,-99.0,-99.0,-99.0,-4.318275332288138,121.99046352539413,1.0,1.0
580,1.0,4.0,1.0,401.0212842045182,292.45784733920016,230.10358228058536,-99.0,263.761648209444,-99.0,-99.0,-99.0,-99.0,-99.0,-24.532893775769757,154.05129318433268,6.0,1.0
581,3.0,5.0,0.0,107.64387817409778,224.853510347095,247.94396306514392,5.755510326874495,311.2331694494889,-99.0,44.95766790537893,3.077322295446681,-99.0,379361.67567992397,-8.499387024109552,123.83077468691505,4.0,0.0
582,4.0,0.0,1.0,90.34934172320325,336.26993246081605,312.7208094643233,1.5410995732801613,549.8175706780606,0.34781949844208476,36.27119291639971,0.1,123660.38799101606,1076635.908102057,-6.441031867381821,184.01144264260313,4.0,0.0
583,1.0,1.0,3.0,663.1174752640385,272.4421882551767,260.97800135579877,6.180182871212416,628.3030660682218,0.4591889302076737,50.19115228235862,1.6176654828769907,-99.0,-99.0,-8.082156514136594,143.35778706204695,1.0,1.0
584,1.0,2.0,3.0,3660.012199844472,323.27907979331934,280.45331456195333,-99.0,491.9553789748719,-99.0,41.36924128913825,-99.0,-99.0,-99.0,-0.73337823333428,115.65950692909148,1.0,1.0
585,3.0,2.0,0.0,233.26857962253615,457.43640864825846,108.72812678917795,-99.0,285.4429901849968,-99.0,38.66781239521753,-99.0,-99.0,295421.27181730926,-9.189557329073704,154.02141480860175,5.0,0.0
586,4.0,2.0,2.0,85.2216474036052,333.2552380006964,248.77672324172798,3.4655660321261323,254.4173475426925,-99.0,43.260386033473715,2.6808534551908645,-99.0,1071388.3300946788,-12.690249351723224,151.70258387168167,5.0,0.0
587,3.0,2.0,2.0,233.06484357306596,445.1637522052446,112.27382979694319,-99.0,315.5494403785478,-99.0,43.692634905711635,-99.0,-99.0,281572.60753753455,-2.8845343557503957,161.61172708411976,5.0,0.0
588,1.0,1.0,2.5,685.8102306325054,271.9756377103283,255.26434452363057,6.0648745572424385,624.4880684855468,0.4815686812683839,52.0141721571685,1.6871570029220713,-99.0,-99.0,-4.234968221752396,144.963024043146,1.0,1.0
589,1.0,1.0,1.5,781.6631834106518,261.4541917886684,263.9818695592074,5.866554456635772,652.0471908674042,0.4809085874273482,45.12934707829764,1.5482659573240727,-99.0,-99.0,-5.626199032071648,143.81643591724725,1.0,1.0
590,1.0,1.0,1.0,621.5086084115161,286.60251934374827,267.06507544430957,7.194348904492641,596.2658923545837,0.4486720948339785,53.374908426431,1.1816591233491491,-99.0,-99.0,-7.130240032085321,144.75427634952706,1.0,1.0
591,1.0,0.0,1.5,1592.1164779604803,289.040087300549,299.0002419769508,0.8729419104180012,615.0243904156431,0.4297072209417744,61.07308955585149,0.24169028334854797,-99.0,174353.50856744117,-8.204401900747296,198.13896483230093,2.0,1.0
592,1.0,0.0,1.0,781.2820434696367,370.744904530804,295.3663816149724,1.3626350864031709,969.6373418776147,0.5131746338604828,74.05062368826167,-99.0,-99.0,248446.24317005987,-33.5519812400555,154.3998814806384,1.0,1.0
593,5.0,4.0,2.5,231.31328983964147,269.5908180679068,283.87752209357785,4.158225852559829,319.51111125909904,0.4525729501702602,46.16852779765814,2.5043963355130705,-99.0,-99.0,-19.944630228590917,87.99641254614136,4.0,4.0
